unit,cycle,anomaly_score,top_features
14,281,6.90356940789302,"['sensor10', 'sensor14', 'sensor9']"
14,281,7.448862496579544,"['sensor10', 'sensor14', 'sensor9']"
14,281,6.7521977988035236,"['sensor10', 'sensor14', 'sensor9']"
14,281,6.765988969088277,"['sensor10', 'sensor14', 'sensor9']"
14,281,6.767635808085366,"['sensor10', 'sensor14', 'sensor9']"
14,281,7.1087410056092555,"['sensor10', 'sensor14', 'sensor9']"
14,281,7.133126710512328,"['sensor10', 'sensor14', 'sensor9']"
14,281,7.325283105103767,"['sensor10', 'sensor14', 'sensor9']"
14,281,7.125916971046445,"['sensor10', 'sensor14', 'sensor9']"
14,281,7.729643262729709,"['sensor10', 'sensor14', 'sensor9']"
14,282,7.41109953721757,"['sensor10', 'sensor14', 'sensor9']"
14,282,8.07605467056417,"['sensor10', 'sensor14', 'sensor9']"
14,282,8.44650603642818,"['sensor10', 'sensor14', 'sensor9']"
14,282,9.28544163597176,"['sensor10', 'sensor14', 'sensor9']"
14,282,9.505975384146604,"['sensor10', 'sensor14', 'sensor9']"
14,282,9.997378899635747,"['sensor10', 'sensor14', 'sensor9']"
14,282,9.941004948854241,"['sensor10', 'sensor14', 'sensor9']"
14,282,10.638710253082902,"['sensor10', 'sensor14', 'sensor9']"
14,282,10.848494949784873,"['sensor10', 'sensor14', 'sensor9']"
14,282,10.940313636785444,"['sensor10', 'sensor14', 'sensor9']"
14,283,10.647383755595436,"['sensor10', 'sensor14', 'sensor9']"
14,283,11.738148917256497,"['sensor10', 'sensor14', 'sensor9']"
14,283,12.367127870370366,"['sensor10', 'sensor14', 'sensor9']"
14,283,12.339340611933963,"['sensor10', 'sensor14', 'sensor9']"
14,283,13.109882555430255,"['sensor10', 'sensor14', 'sensor9']"
14,283,13.790940045330741,"['sensor10', 'sensor14', 'sensor9']"
14,283,13.4529886250184,"['sensor10', 'sensor14', 'sensor9']"
14,283,13.57621107005807,"['sensor10', 'sensor14', 'sensor9']"
14,283,14.017136621789149,"['sensor10', 'sensor14', 'sensor9']"
14,283,13.7162912234753,"['sensor10', 'sensor14', 'sensor9']"
14,284,13.405858312371723,"['sensor10', 'sensor14', 'sensor9']"
14,284,13.092821757840357,"['sensor10', 'sensor14', 'sensor9']"
14,284,12.904558545982564,"['sensor10', 'sensor14', 'sensor9']"
14,284,13.481836458881686,"['sensor10', 'sensor14', 'sensor9']"
14,284,13.04789433492616,"['sensor10', 'sensor14', 'sensor9']"
14,284,13.164118449672216,"['sensor10', 'sensor14', 'sensor9']"
14,284,13.532098761515446,"['sensor10', 'sensor14', 'sensor9']"
14,284,13.654462204829485,"['sensor10', 'sensor14', 'sensor9']"
14,284,13.347097393866736,"['sensor10', 'sensor14', 'sensor9']"
14,284,12.895797599744048,"['sensor10', 'sensor14', 'sensor9']"
14,285,12.240602659789014,"['sensor10', 'sensor14', 'sensor9']"
14,285,12.269716160322755,"['sensor10', 'sensor14', 'sensor9']"
14,285,11.480976185819069,"['sensor10', 'sensor14', 'sensor9']"
14,285,11.537924258346196,"['sensor10', 'sensor14', 'sensor9']"
14,285,11.669487139474509,"['sensor10', 'sensor14', 'sensor9']"
14,285,12.494469197586502,"['sensor10', 'sensor14', 'sensor9']"
14,285,11.960916151944417,"['sensor10', 'sensor14', 'sensor9']"
14,285,12.540605746583303,"['sensor10', 'sensor14', 'sensor9']"
14,285,12.51076350905917,"['sensor10', 'sensor14', 'sensor9']"
14,285,12.16873696188209,"['sensor10', 'sensor14', 'sensor9']"
14,286,11.758718592100733,"['sensor10', 'sensor14', 'sensor9']"
14,286,12.386410776982297,"['sensor10', 'sensor14', 'sensor9']"
14,286,12.901732373051317,"['sensor10', 'sensor14', 'sensor9']"
14,286,13.082705849583805,"['sensor10', 'sensor14', 'sensor9']"
14,286,13.516149995615898,"['sensor10', 'sensor14', 'sensor9']"
14,286,14.130887242168962,"['sensor10', 'sensor14', 'sensor9']"
14,286,14.556213078198706,"['sensor10', 'sensor14', 'sensor9']"
14,286,14.454550219558824,"['sensor10', 'sensor14', 'sensor9']"
14,286,14.267676827030643,"['sensor10', 'sensor14', 'sensor9']"
14,286,14.224816827562377,"['sensor10', 'sensor14', 'sensor9']"
14,287,14.235868709793296,"['sensor10', 'sensor14', 'sensor9']"
14,287,13.881392937404437,"['sensor10', 'sensor14', 'sensor9']"
14,287,13.403365718275904,"['sensor10', 'sensor14', 'sensor9']"
14,287,13.655675554945102,"['sensor10', 'sensor14', 'sensor9']"
14,287,14.485623421875086,"['sensor10', 'sensor14', 'sensor9']"
14,287,14.755989540905711,"['sensor10', 'sensor14', 'sensor9']"
14,287,15.115101050625338,"['sensor10', 'sensor14', 'sensor9']"
14,287,15.576484356737248,"['sensor10', 'sensor14', 'sensor9']"
14,287,15.907829378896622,"['sensor10', 'sensor14', 'sensor9']"
14,287,16.147233567286094,"['sensor10', 'sensor14', 'sensor9']"
14,288,15.609877693340689,"['sensor10', 'sensor14', 'sensor9']"
14,288,15.68594006387485,"['sensor10', 'sensor14', 'sensor9']"
14,288,15.251541139295199,"['sensor10', 'sensor14', 'sensor9']"
14,288,15.815910000706825,"['sensor10', 'sensor14', 'sensor9']"
14,288,16.429176951204877,"['sensor10', 'sensor14', 'sensor9']"
14,288,16.633656687584075,"['sensor10', 'sensor14', 'sensor9']"
14,288,16.541645410610442,"['sensor10', 'sensor14', 'sensor9']"
14,288,16.73845842156397,"['sensor10', 'sensor14', 'sensor9']"
14,288,16.142380075127008,"['sensor10', 'sensor14', 'sensor9']"
14,288,16.458443883437784,"['sensor10', 'sensor14', 'sensor9']"
14,289,16.1450797762382,"['sensor10', 'sensor14', 'sensor9']"
14,289,16.284558136385357,"['sensor10', 'sensor14', 'sensor9']"
14,289,16.360803966493194,"['sensor10', 'sensor14', 'sensor9']"
14,289,16.027383059521718,"['sensor10', 'sensor14', 'sensor9']"
14,289,15.81736268036554,"['sensor10', 'sensor14', 'sensor9']"
14,289,15.899964557827333,"['sensor10', 'sensor14', 'sensor9']"
14,289,16.54114307639758,"['sensor10', 'sensor14', 'sensor9']"
14,289,16.88827663089031,"['sensor10', 'sensor14', 'sensor9']"
14,289,17.25028525211988,"['sensor10', 'sensor14', 'sensor9']"
14,289,16.677186478663575,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.48944798557111,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.429727761171254,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.6769286729524,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.531810276111624,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.004744512491428,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.236606098919015,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.08031103808719,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.283970076043484,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.127585866097554,"['sensor10', 'sensor14', 'sensor9']"
14,290,17.520687927036718,"['sensor10', 'sensor14', 'sensor9']"
14,291,17.73000662748611,"['sensor10', 'sensor14', 'sensor9']"
14,291,17.23215236291751,"['sensor10', 'sensor14', 'sensor9']"
14,291,16.899143122954744,"['sensor10', 'sensor14', 'sensor9']"
14,291,17.51384877668377,"['sensor10', 'sensor14', 'sensor9']"
14,291,17.96351270746459,"['sensor10', 'sensor14', 'sensor9']"
14,291,18.419672179689396,"['sensor10', 'sensor14', 'sensor9']"
14,291,18.230778117240547,"['sensor10', 'sensor14', 'sensor9']"
14,291,18.799241868392482,"['sensor10', 'sensor14', 'sensor9']"
14,291,19.593309657370508,"['sensor10', 'sensor14', 'sensor9']"
14,291,20.35245650495619,"['sensor10', 'sensor14', 'sensor9']"
14,292,20.380573960876504,"['sensor10', 'sensor14', 'sensor9']"
14,292,20.258277258183217,"['sensor10', 'sensor14', 'sensor9']"
14,292,19.912290299327175,"['sensor10', 'sensor14', 'sensor9']"
14,292,19.667341360831845,"['sensor10', 'sensor14', 'sensor9']"
14,292,55.207279457399686,"['sensor10', 'sensor14', 'sensor9']"
14,292,55.08497820413986,"['sensor10', 'sensor14', 'sensor9']"
14,292,55.46078835122081,"['sensor10', 'sensor14', 'sensor9']"
14,292,55.27381612762645,"['sensor10', 'sensor14', 'sensor9']"
14,292,55.174642956695344,"['sensor10', 'sensor14', 'sensor9']"
14,292,54.27986418102958,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.30346424924731,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.5170830664298,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.49180989832759,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.20907406394639,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.50260867395706,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.64453609301928,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.987124594046605,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.621350832274935,"['sensor10', 'sensor14', 'sensor9']"
14,293,54.95524224616226,"['sensor10', 'sensor14', 'sensor9']"
14,293,55.154187300691206,"['sensor10', 'sensor14', 'sensor9']"
14,294,54.822394763483025,"['sensor10', 'sensor14', 'sensor9']"
14,294,54.61579242735243,"['sensor10', 'sensor14', 'sensor9']"
14,294,54.437918278309944,"['sensor10', 'sensor14', 'sensor9']"
14,294,54.37956913420242,"['sensor10', 'sensor14', 'sensor9']"
14,294,54.686830529400794,"['sensor10', 'sensor14', 'sensor9']"
14,294,54.854886061757696,"['sensor10', 'sensor14', 'sensor9']"
14,294,55.10399685036256,"['sensor10', 'sensor14', 'sensor9']"
14,294,55.37270035261484,"['sensor10', 'sensor14', 'sensor9']"
14,294,55.41451902361361,"['sensor10', 'sensor14', 'sensor9']"
14,294,55.27833602604008,"['sensor10', 'sensor14', 'sensor9']"
14,295,55.402796435937994,"['sensor10', 'sensor14', 'sensor9']"
14,295,55.269495799121245,"['sensor10', 'sensor14', 'sensor9']"
14,295,55.35109915173799,"['sensor10', 'sensor14', 'sensor9']"
14,295,55.686792396671215,"['sensor10', 'sensor14', 'sensor9']"
14,295,56.26697106551171,"['sensor10', 'sensor14', 'sensor9']"
14,295,56.068054548507845,"['sensor10', 'sensor14', 'sensor9']"
14,295,55.77726650485539,"['sensor10', 'sensor14', 'sensor9']"
14,295,55.67433478075571,"['sensor10', 'sensor14', 'sensor9']"
14,295,55.82448195735497,"['sensor10', 'sensor14', 'sensor9']"
14,295,55.23781003660442,"['sensor10', 'sensor14', 'sensor9']"
14,296,55.47037554630429,"['sensor10', 'sensor14', 'sensor9']"
14,296,55.07551130863459,"['sensor10', 'sensor14', 'sensor9']"
14,296,54.88229856098801,"['sensor10', 'sensor14', 'sensor9']"
14,296,54.858434671237205,"['sensor10', 'sensor14', 'sensor9']"
14,296,54.61532136560561,"['sensor10', 'sensor14', 'sensor9']"
14,296,54.9118888787032,"['sensor10', 'sensor14', 'sensor9']"
14,296,55.53164542499105,"['sensor10', 'sensor14', 'sensor9']"
14,296,56.02008065899278,"['sensor10', 'sensor14', 'sensor9']"
14,296,56.365870368808665,"['sensor10', 'sensor14', 'sensor9']"
14,296,56.15662065377388,"['sensor10', 'sensor14', 'sensor9']"
14,297,55.96404688203866,"['sensor10', 'sensor14', 'sensor9']"
14,297,56.1264679484246,"['sensor10', 'sensor14', 'sensor9']"
14,297,55.88436489308642,"['sensor10', 'sensor14', 'sensor9']"
14,297,55.513924783006956,"['sensor10', 'sensor14', 'sensor9']"
14,297,55.539716382078325,"['sensor10', 'sensor14', 'sensor9']"
14,297,56.044268858927516,"['sensor10', 'sensor14', 'sensor9']"
14,297,56.05559450338337,"['sensor10', 'sensor14', 'sensor9']"
14,297,55.67497696528373,"['sensor10', 'sensor14', 'sensor9']"
14,297,55.79191344592616,"['sensor10', 'sensor14', 'sensor9']"
14,297,56.59919616574225,"['sensor10', 'sensor14', 'sensor9']"
14,298,56.703805820555004,"['sensor10', 'sensor14', 'sensor9']"
14,298,56.78951046565781,"['sensor10', 'sensor14', 'sensor9']"
14,298,56.87597354011915,"['sensor10', 'sensor14', 'sensor9']"
14,298,56.486442452693915,"['sensor10', 'sensor14', 'sensor9']"
14,298,56.7910543087534,"['sensor10', 'sensor14', 'sensor9']"
14,298,56.68361052649436,"['sensor10', 'sensor14', 'sensor9']"
14,298,56.913497845123935,"['sensor10', 'sensor14', 'sensor9']"
14,298,57.577502215525264,"['sensor10', 'sensor14', 'sensor9']"
14,298,57.26901224153218,"['sensor10', 'sensor14', 'sensor9']"
14,298,57.678377301180795,"['sensor10', 'sensor14', 'sensor9']"
14,299,58.241967681176234,"['sensor10', 'sensor14', 'sensor9']"
14,299,57.96479011384364,"['sensor10', 'sensor14', 'sensor9']"
14,299,58.217559432090965,"['sensor10', 'sensor14', 'sensor9']"
14,299,58.165315304754024,"['sensor10', 'sensor14', 'sensor9']"
14,299,58.46172066251417,"['sensor10', 'sensor14', 'sensor9']"
14,299,58.94172142519314,"['sensor10', 'sensor14', 'sensor9']"
14,299,58.56826853216504,"['sensor10', 'sensor14', 'sensor9']"
14,299,59.13827694506274,"['sensor10', 'sensor14', 'sensor9']"
14,299,59.48632105020598,"['sensor10', 'sensor14', 'sensor9']"
14,299,59.58616747795966,"['sensor10', 'sensor14', 'sensor9']"
14,300,60.019143631048124,"['sensor10', 'sensor14', 'sensor9']"
14,300,59.96246609211982,"['sensor10', 'sensor14', 'sensor9']"
14,300,60.53504759239719,"['sensor10', 'sensor14', 'sensor9']"
14,300,60.12292511735123,"['sensor10', 'sensor14', 'sensor9']"
14,300,59.98829974411193,"['sensor10', 'sensor14', 'sensor9']"
14,300,60.50851598285923,"['sensor10', 'sensor14', 'sensor9']"
14,300,60.48379264971648,"['sensor10', 'sensor14', 'sensor9']"
14,300,60.71208550669467,"['sensor10', 'sensor14', 'sensor9']"
14,300,60.991266639388,"['sensor10', 'sensor14', 'sensor9']"
14,300,61.23404226723586,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.393006748363334,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.723609544542846,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.255134362390926,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.525960273038976,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.432761749750156,"['sensor10', 'sensor14', 'sensor9']"
14,301,60.853094296726916,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.45836654371209,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.28467104919174,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.433968404282844,"['sensor10', 'sensor14', 'sensor9']"
14,301,61.653364288652874,"['sensor10', 'sensor14', 'sensor9']"
14,302,61.862614964539034,"['sensor10', 'sensor14', 'sensor9']"
14,302,62.46804987726653,"['sensor10', 'sensor14', 'sensor9']"
14,302,62.434017558520544,"['sensor10', 'sensor14', 'sensor9']"
14,302,62.35339626433453,"['sensor10', 'sensor14', 'sensor9']"
14,302,62.81790947984268,"['sensor10', 'sensor14', 'sensor9']"
14,302,62.29696223832121,"['sensor10', 'sensor14', 'sensor9']"
14,302,62.69543746294829,"['sensor10', 'sensor14', 'sensor9']"
14,302,62.678375391140904,"['sensor10', 'sensor14', 'sensor9']"
14,302,63.106382279712356,"['sensor10', 'sensor14', 'sensor9']"
14,302,63.04423375901434,"['sensor10', 'sensor14', 'sensor9']"
14,303,62.65083314884089,"['sensor10', 'sensor14', 'sensor9']"
14,303,62.889765045356754,"['sensor10', 'sensor14', 'sensor9']"
14,303,62.637653570589464,"['sensor10', 'sensor14', 'sensor9']"
14,303,62.89608735149637,"['sensor10', 'sensor14', 'sensor9']"
14,303,63.23622038944138,"['sensor10', 'sensor14', 'sensor9']"
14,303,63.85114303649676,"['sensor10', 'sensor14', 'sensor9']"
14,303,63.78195889497128,"['sensor10', 'sensor14', 'sensor9']"
14,303,64.18496452984066,"['sensor10', 'sensor14', 'sensor9']"
14,303,64.53366042617597,"['sensor10', 'sensor14', 'sensor9']"
14,303,65.12949918320115,"['sensor10', 'sensor14', 'sensor9']"
14,304,65.3817961047094,"['sensor10', 'sensor14', 'sensor9']"
14,304,64.87336803527651,"['sensor10', 'sensor14', 'sensor9']"
14,304,64.72107291799894,"['sensor10', 'sensor14', 'sensor9']"
14,304,64.50091342544164,"['sensor10', 'sensor14', 'sensor9']"
14,304,64.61889734854253,"['sensor10', 'sensor14', 'sensor9']"
14,304,64.68006980327783,"['sensor10', 'sensor14', 'sensor9']"
14,304,64.7970816736905,"['sensor10', 'sensor14', 'sensor9']"
14,304,64.77347105475985,"['sensor10', 'sensor14', 'sensor9']"
14,304,65.34415363310286,"['sensor10', 'sensor14', 'sensor9']"
14,304,65.25707092839035,"['sensor10', 'sensor14', 'sensor9']"
14,305,65.7414751711626,"['sensor10', 'sensor14', 'sensor9']"
14,305,65.8110322040328,"['sensor10', 'sensor14', 'sensor9']"
14,305,66.43341333376716,"['sensor10', 'sensor14', 'sensor9']"
14,305,66.74472761813078,"['sensor10', 'sensor14', 'sensor9']"
14,305,67.31329115616366,"['sensor10', 'sensor14', 'sensor9']"
14,305,67.82383590295008,"['sensor10', 'sensor14', 'sensor9']"
14,305,68.25093127140504,"['sensor10', 'sensor14', 'sensor9']"
14,305,68.7735831652465,"['sensor10', 'sensor14', 'sensor9']"
14,305,69.24801582231593,"['sensor10', 'sensor14', 'sensor9']"
14,305,69.59419267178865,"['sensor10', 'sensor14', 'sensor9']"
14,306,69.75550022306531,"['sensor10', 'sensor14', 'sensor9']"
14,306,70.29182032637762,"['sensor10', 'sensor14', 'sensor9']"
14,306,70.36908585043163,"['sensor10', 'sensor14', 'sensor9']"
14,306,70.64779203485817,"['sensor10', 'sensor14', 'sensor9']"
14,306,70.67167226974067,"['sensor10', 'sensor14', 'sensor9']"
14,306,70.62332406227766,"['sensor10', 'sensor14', 'sensor9']"
14,306,71.58115198939308,"['sensor10', 'sensor14', 'sensor9']"
14,306,72.11219986157593,"['sensor10', 'sensor14', 'sensor9']"
14,306,72.93566379794126,"['sensor10', 'sensor14', 'sensor9']"
14,306,73.29162689033927,"['sensor10', 'sensor14', 'sensor9']"
14,307,73.74688201939601,"['sensor10', 'sensor14', 'sensor9']"
14,307,74.11712417101356,"['sensor10', 'sensor14', 'sensor9']"
14,307,74.89947041164517,"['sensor10', 'sensor14', 'sensor9']"
14,307,75.22954323221713,"['sensor10', 'sensor14', 'sensor9']"
14,307,75.81311486441223,"['sensor10', 'sensor14', 'sensor9']"
14,307,76.283271206086,"['sensor10', 'sensor14', 'sensor9']"
14,307,76.38251915033243,"['sensor10', 'sensor14', 'sensor9']"
14,307,76.62937919819738,"['sensor10', 'sensor14', 'sensor9']"
14,307,77.20364883169651,"['sensor10', 'sensor14', 'sensor9']"
14,307,77.7575425996944,"['sensor10', 'sensor14', 'sensor9']"
14,308,78.24013293727003,"['sensor10', 'sensor14', 'sensor9']"
14,308,78.71736034335949,"['sensor10', 'sensor14', 'sensor9']"
14,308,79.18794705908554,"['sensor10', 'sensor14', 'sensor9']"
14,308,79.70643751282405,"['sensor10', 'sensor14', 'sensor9']"
14,308,79.76853637167875,"['sensor10', 'sensor14', 'sensor9']"
14,308,79.70132724583341,"['sensor10', 'sensor14', 'sensor9']"
14,308,79.70033303709764,"['sensor10', 'sensor14', 'sensor9']"
14,308,80.20885580136117,"['sensor10', 'sensor14', 'sensor9']"
14,308,80.51719179979077,"['sensor10', 'sensor14', 'sensor9']"
14,308,81.20863404732113,"['sensor10', 'sensor14', 'sensor9']"
14,309,81.95214138889442,"['sensor10', 'sensor14', 'sensor9']"
14,309,82.54465074620454,"['sensor10', 'sensor14', 'sensor9']"
14,309,83.40256332506817,"['sensor10', 'sensor14', 'sensor9']"
14,309,83.52872309526127,"['sensor10', 'sensor14', 'sensor9']"
14,309,84.0876122465808,"['sensor10', 'sensor14', 'sensor9']"
14,309,57.871684922808186,"['sensor10', 'sensor14', 'sensor9']"
14,309,57.68933225565158,"['sensor10', 'sensor14', 'sensor9']"
14,309,58.165705392238266,"['sensor10', 'sensor14', 'sensor9']"
14,309,58.8448212300026,"['sensor10', 'sensor14', 'sensor9']"
14,309,58.55077617947915,"['sensor10', 'sensor14', 'sensor9']"
14,310,58.052337732940224,"['sensor10', 'sensor14', 'sensor9']"
14,310,58.105931860894295,"['sensor10', 'sensor14', 'sensor9']"
14,310,57.51697785005987,"['sensor10', 'sensor14', 'sensor9']"
14,310,57.96940194538256,"['sensor10', 'sensor14', 'sensor9']"
14,310,58.050041017100824,"['sensor10', 'sensor14', 'sensor9']"
14,310,57.68850716030524,"['sensor10', 'sensor14', 'sensor9']"
14,310,57.13757048212464,"['sensor10', 'sensor14', 'sensor9']"
14,310,57.60955755128054,"['sensor10', 'sensor14', 'sensor9']"
14,310,57.608899276160315,"['sensor10', 'sensor14', 'sensor9']"
14,310,57.683267968877956,"['sensor10', 'sensor14', 'sensor9']"
14,311,57.693126603589754,"['sensor10', 'sensor14', 'sensor9']"
14,311,57.62576059019495,"['sensor10', 'sensor14', 'sensor9']"
14,311,58.19074831714887,"['sensor10', 'sensor14', 'sensor9']"
14,311,58.08059834652797,"['sensor10', 'sensor14', 'sensor9']"
14,311,58.25730320289771,"['sensor10', 'sensor14', 'sensor9']"
14,311,58.02319555659076,"['sensor10', 'sensor14', 'sensor9']"
14,311,58.15265802062551,"['sensor10', 'sensor14', 'sensor9']"
14,311,58.34642727075843,"['sensor10', 'sensor14', 'sensor9']"
14,311,58.88053137884642,"['sensor10', 'sensor14', 'sensor9']"
14,311,58.904080118226005,"['sensor10', 'sensor14', 'sensor9']"
14,312,58.374572454839054,"['sensor10', 'sensor14', 'sensor9']"
14,312,58.32090187946305,"['sensor10', 'sensor14', 'sensor9']"
14,312,57.82485986625508,"['sensor10', 'sensor14', 'sensor9']"
14,312,57.96937730198876,"['sensor10', 'sensor14', 'sensor9']"
14,312,57.876299614485504,"['sensor10', 'sensor14', 'sensor9']"
14,312,58.266997507896605,"['sensor10', 'sensor14', 'sensor9']"
14,312,58.553069646971295,"['sensor10', 'sensor14', 'sensor9']"
14,312,58.54991095480158,"['sensor10', 'sensor14', 'sensor9']"
14,312,58.32463559411294,"['sensor10', 'sensor14', 'sensor9']"
14,312,58.63411345469184,"['sensor10', 'sensor14', 'sensor9']"
14,313,58.99984813349904,"['sensor10', 'sensor14', 'sensor9']"
14,313,59.06738529314975,"['sensor10', 'sensor14', 'sensor9']"
14,313,58.993424561334066,"['sensor10', 'sensor14', 'sensor9']"
14,313,58.82030466259579,"['sensor10', 'sensor14', 'sensor9']"
14,313,59.42174888981782,"['sensor10', 'sensor14', 'sensor9']"
14,313,59.16834594870132,"['sensor10', 'sensor14', 'sensor9']"
14,313,59.920955646795534,"['sensor10', 'sensor14', 'sensor9']"
14,313,60.09789157901224,"['sensor10', 'sensor14', 'sensor9']"
14,313,60.34398867089495,"['sensor10', 'sensor14', 'sensor9']"
14,313,60.40626813365065,"['sensor10', 'sensor14', 'sensor9']"
14,314,60.62059813002978,"['sensor10', 'sensor14', 'sensor9']"
14,314,60.51303583996663,"['sensor10', 'sensor14', 'sensor9']"
14,314,60.35191395011853,"['sensor10', 'sensor14', 'sensor9']"
14,314,60.798586211873186,"['sensor10', 'sensor14', 'sensor9']"
14,314,61.15959155398592,"['sensor10', 'sensor14', 'sensor9']"
14,314,61.024867867077205,"['sensor10', 'sensor14', 'sensor9']"
14,314,61.276774655630405,"['sensor10', 'sensor14', 'sensor9']"
14,314,62.06912168216491,"['sensor10', 'sensor14', 'sensor9']"
14,314,61.9495362654399,"['sensor10', 'sensor14', 'sensor9']"
14,314,61.74772963146748,"['sensor10', 'sensor14', 'sensor9']"
14,315,61.63565283363124,"['sensor10', 'sensor14', 'sensor9']"
14,315,61.745230781060194,"['sensor10', 'sensor14', 'sensor9']"
14,315,62.51694313593397,"['sensor10', 'sensor14', 'sensor9']"
14,315,63.40756884414919,"['sensor10', 'sensor14', 'sensor9']"
14,315,63.4145734046478,"['sensor10', 'sensor14', 'sensor9']"
14,315,63.60900393465823,"['sensor10', 'sensor14', 'sensor9']"
14,315,64.12355864311672,"['sensor10', 'sensor14', 'sensor9']"
14,315,64.56996564053343,"['sensor10', 'sensor14', 'sensor9']"
14,315,64.78337451827991,"['sensor10', 'sensor14', 'sensor9']"
14,315,65.25925083802738,"['sensor10', 'sensor14', 'sensor9']"
14,316,65.97052529342938,"['sensor10', 'sensor14', 'sensor9']"
14,316,66.42227329569108,"['sensor10', 'sensor14', 'sensor9']"
14,316,66.50104125148087,"['sensor10', 'sensor14', 'sensor9']"
14,316,66.7727554114265,"['sensor10', 'sensor14', 'sensor9']"
14,316,66.79935956694496,"['sensor10', 'sensor14', 'sensor9']"
14,316,66.88254770969246,"['sensor10', 'sensor14', 'sensor9']"
14,316,67.2265302746499,"['sensor10', 'sensor14', 'sensor9']"
14,316,67.28056421525099,"['sensor10', 'sensor14', 'sensor9']"
14,316,67.73890591044402,"['sensor10', 'sensor14', 'sensor9']"
14,316,67.96740041497857,"['sensor10', 'sensor14', 'sensor9']"
14,317,69.02810793565486,"['sensor10', 'sensor14', 'sensor9']"
14,317,69.49055007038655,"['sensor10', 'sensor14', 'sensor9']"
14,317,69.72226994137213,"['sensor10', 'sensor14', 'sensor9']"
14,317,70.18557649718254,"['sensor10', 'sensor14', 'sensor9']"
14,317,71.45353245693835,"['sensor10', 'sensor14', 'sensor9']"
14,317,72.28620005829798,"['sensor10', 'sensor14', 'sensor9']"
14,317,72.77864902486374,"['sensor10', 'sensor14', 'sensor9']"
14,317,73.26278959587258,"['sensor10', 'sensor14', 'sensor9']"
14,317,73.6324479563276,"['sensor10', 'sensor14', 'sensor9']"
14,317,74.57408573804453,"['sensor10', 'sensor14', 'sensor9']"
14,318,74.6398645517865,"['sensor10', 'sensor14', 'sensor9']"
14,318,75.587718542438,"['sensor10', 'sensor14', 'sensor9']"
14,318,76.10233900218454,"['sensor10', 'sensor14', 'sensor9']"
14,318,76.68592552736966,"['sensor10', 'sensor14', 'sensor9']"
14,318,76.84789858100262,"['sensor10', 'sensor14', 'sensor9']"
14,318,77.42446944629792,"['sensor10', 'sensor14', 'sensor9']"
14,318,77.28644546103162,"['sensor10', 'sensor14', 'sensor9']"
14,318,78.07261562743187,"['sensor10', 'sensor14', 'sensor9']"
14,318,78.56563378839552,"['sensor10', 'sensor14', 'sensor9']"
14,318,79.46888013878103,"['sensor10', 'sensor14', 'sensor9']"
14,319,80.43042785669834,"['sensor10', 'sensor14', 'sensor9']"
14,319,80.87624055294637,"['sensor10', 'sensor14', 'sensor9']"
14,319,81.69152398970186,"['sensor10', 'sensor14', 'sensor9']"
14,319,82.56214965799242,"['sensor10', 'sensor14', 'sensor9']"
14,319,83.27656774208994,"['sensor10', 'sensor14', 'sensor9']"
14,319,83.7770732003356,"['sensor10', 'sensor14', 'sensor9']"
14,319,84.32431914530932,"['sensor10', 'sensor14', 'sensor9']"
14,319,84.8756919534264,"['sensor10', 'sensor14', 'sensor9']"
14,319,85.6895489130064,"['sensor10', 'sensor14', 'sensor9']"
14,319,86.65779313725814,"['sensor10', 'sensor14', 'sensor9']"
14,320,87.51910089085789,"['sensor10', 'sensor14', 'sensor9']"
14,320,87.89385578918079,"['sensor10', 'sensor14', 'sensor9']"
14,320,88.25965923652994,"['sensor10', 'sensor14', 'sensor9']"
14,320,89.15851581878562,"['sensor10', 'sensor14', 'sensor9']"
14,320,89.30636919219081,"['sensor10', 'sensor14', 'sensor9']"
14,320,90.60737242108448,"['sensor10', 'sensor14', 'sensor9']"
14,320,91.61565042372213,"['sensor10', 'sensor14', 'sensor9']"
14,320,92.46454047801669,"['sensor10', 'sensor14', 'sensor9']"
14,320,94.03013744558967,"['sensor10', 'sensor14', 'sensor9']"
